SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-05-12,2023-06-16,35,332.91,5.9452,1354
2DJX,P,2023-05-12,2023-06-16,35,332.91,5.3282,1354
2DJX,C,2023-05-12,2023-06-16,35,334.02,5.2564,3000
2DJX,P,2023-05-12,2023-06-16,35,334.02,5.7440,3000
2DJX,C,2023-05-12,2023-06-16,35,334.26,5.1116,1499
2DJX,P,2023-05-12,2023-06-16,35,334.26,5.8380,1499
2DJX,C,2023-05-12,2023-06-16,35,335.47,4.4182,7491
2DJX,P,2023-05-12,2023-06-16,35,335.47,6.3487,7491
2DJX,C,2023-05-12,2023-06-16,35,335.67,4.3109,749
2DJX,P,2023-05-12,2023-06-16,35,335.67,6.4404,749
2DJX,C,2023-05-12,2023-06-16,35,335.9,4.1890,950
2DJX,P,2023-05-12,2023-06-16,35,335.9,6.5473,950
2DJX,C,2023-05-12,2023-06-16,35,336.5,3.8783,1064
2DJX,P,2023-05-12,2023-06-16,35,336.5,6.8337,1064
2DJX,C,2023-05-12,2023-06-16,35,338.52,2.9153,17910
2DJX,P,2023-05-12,2023-06-16,35,338.52,7.8808,17910
2DJX,C,2023-05-12,2023-06-16,35,339.27,2.5916,2960
2DJX,P,2023-05-12,2023-06-16,35,339.27,8.3035,2960
2DJX,C,2023-05-12,2023-06-16,35,340.81,2.0070,737
2DJX,P,2023-05-12,2023-06-16,35,340.81,9.2512,737
2DJX,P,2023-05-12,2023-08-18,98,340.0,12.8588,500
2DJX,C,2023-05-12,2023-09-15,126,344.57,8.2122,4431
2DJX,P,2023-05-12,2023-09-15,126,344.57,16.4587,4431
2DJX,C,2023-05-12,2023-09-15,126,346.2,7.4653,22185
2DJX,P,2023-05-12,2023-09-15,126,346.2,17.3133,22185
2DJX,C,2023-05-12,2023-09-15,126,347.53,6.8952,4421
2DJX,P,2023-05-12,2023-09-15,126,347.53,18.0500,4421
2DJX,C,2023-05-12,2023-09-15,126,350.01,5.8962,250
2DJX,P,2023-05-12,2023-10-20,161,320.0,9.3920,500
2DJX,C,2023-05-12,2023-10-20,161,350.0,8.1278,1000
2DJX,P,2023-05-12,2023-10-20,161,350.0,20.7715,250
2DJX,C,2023-05-12,2023-12-15,217,226.45,110.9654,424
2DJX,P,2023-05-12,2023-12-15,217,226.45,2.2397,424
2DJX,C,2023-05-12,2023-12-15,217,242.97,95.1747,3131
2DJX,P,2023-05-12,2023-12-15,217,242.97,2.4875,3131
2DJX,C,2023-05-12,2023-12-15,217,247.22,91.1996,1558
2DJX,P,2023-05-12,2023-12-15,217,247.22,2.6385,1558
2DJX,C,2023-05-12,2023-12-15,217,257.17,82.1049,5957
2DJX,P,2023-05-12,2023-12-15,217,257.17,3.2038,5957
2DJX,C,2023-05-12,2023-12-15,217,297.41,46.8500,1000
2DJX,P,2023-05-12,2023-12-15,217,297.41,7.0160,1000
2DJX,C,2023-05-12,2023-12-15,217,297.61,46.6790,973
2DJX,P,2023-05-12,2023-12-15,217,297.61,7.0392,973
2DJX,P,2023-05-12,2023-12-15,217,301.0,7.5025,950
2DJX,C,2023-05-12,2023-12-15,217,301.29,43.6226,800
2DJX,P,2023-05-12,2023-12-15,217,301.29,7.5555,800
2DJX,C,2023-05-12,2023-12-15,217,305.34,40.4691,953
2DJX,P,2023-05-12,2023-12-15,217,305.34,8.3340,953
2DJX,C,2023-05-12,2023-12-15,217,309.8,37.0917,8308
2DJX,P,2023-05-12,2023-12-15,217,309.8,9.2866,8308
2DJX,C,2023-05-12,2023-12-15,217,313.34,34.4110,1648
2DJX,P,2023-05-12,2023-12-15,217,313.34,10.0428,1648
2DJX,C,2023-05-12,2023-12-15,217,314.98,33.1732,3283
2DJX,P,2023-05-12,2023-12-15,217,314.98,10.3971,3283
2DJX,C,2023-05-12,2023-12-15,217,315.87,32.5015,4036
2DJX,P,2023-05-12,2023-12-15,217,315.87,10.5894,4036
2DJX,C,2023-05-12,2023-12-15,217,320.79,28.8483,2233
2DJX,P,2023-05-12,2023-12-15,217,320.79,11.7128,2233
2DJX,P,2023-05-12,2023-12-15,217,321.0,11.7757,250
2DJX,C,2023-05-12,2023-12-15,217,321.76,28.2015,2404
2DJX,P,2023-05-12,2023-12-15,217,321.76,12.0078,2404
2DJX,C,2023-05-12,2023-12-15,217,326.32,25.1897,629
2DJX,P,2023-05-12,2023-12-15,217,326.32,13.4231,629
2DJX,C,2023-05-12,2023-12-15,217,329.04,23.3932,3118
2DJX,P,2023-05-12,2023-12-15,217,329.04,14.2673,3118
2DJX,P,2023-05-12,2023-12-15,217,330.01,14.5684,2200
2DJX,C,2023-05-12,2023-12-15,217,332.99,20.7843,1550
2DJX,P,2023-05-12,2023-12-15,217,332.99,15.4933,1550
2DJX,C,2023-05-12,2023-12-15,217,336.1,18.8137,11429
2DJX,P,2023-05-12,2023-12-15,217,336.1,16.5420,11429
2DJX,C,2023-05-12,2023-12-15,217,336.65,18.4908,2316
2DJX,P,2023-05-12,2023-12-15,217,336.65,16.7531,2316
2DJX,C,2023-05-12,2023-12-15,217,336.76,18.4265,1930
2DJX,P,2023-05-12,2023-12-15,217,336.76,16.7956,1930
2DJX,C,2023-05-12,2023-12-15,217,336.8,18.4032,1442
